onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.0274
0.0	0.0	trials	6.1549
0.0	0.0	trials	6.3554
0.0	0.0	trials	6.3336
0.0	0.0	trials	6.2956
0.0	0.0	trials	6.4801
0.0	0.0	trials	6.1456
0.0	0.0	trials	6.4341
0.0	0.0	trials	6.1417
0.0	0.0	trials	6.3349
0.0	0.0	trials	6.2657
0.0	0.0	trials	6.1472
0.0	0.0	trials	6.1459
0.0	0.0	trials	6.4666
0.0	0.0	trials	5.9874
0.0	0.0	trials	6.1534
0.0	0.0	trials	6.3705
0.0	0.0	trials	6.3237
0.0	0.0	trials	6.3279
0.0	0.0	trials	6.2174
0.0	0.0	trials	6.1474
0.0	0.0	trials	6.2911
0.0	0.0	trials	6.0927
0.0	0.0	trials	6.3837
0.0	0.0	trials	6.3746
0.0	0.0	trials	6.1478
0.0	0.0	trials	6.3671
0.0	0.0	trials	6.0405
0.0	0.0	trials	6.1528
0.0	0.0	trials	6.3778
0.0	0.0	trials	6.2482
0.0	0.0	trials	6.3109
0.0	0.0	trials	6.4046
0.0	0.0	trials	6.1496
0.0	0.0	trials	6.1531
0.0	0.0	trials	6.4311
0.0	0.0	trials	6.3454
0.0	0.0	trials	6.3681
0.0	0.0	trials	6.156
0.0	0.0	trials	6.3592
0.0	0.0	trials	6.3063
0.0	0.0	trials	6.1522
0.0	0.0	trials	6.1531
0.0	0.0	trials	6.297
0.0	0.0	trials	6.4438
0.0	0.0	trials	6.1489
0.0	0.0	trials	6.331
0.0	0.0	trials	6.1623
0.0	0.0	trials	6.2773
0.0	0.0	trials	5.8055
0.0	0.0	trials	6.1528
0.0	0.0	trials	6.2946
0.0	0.0	trials	6.2879
0.0	0.0	trials	6.1424
0.0	0.0	trials	6.5129
0.0	0.0	trials	6.3017
0.0	0.0	trials	6.1561
0.0	0.0	trials	6.2688
0.0	0.0	trials	6.4003
0.0	0.0	trials	6.3819
0.0	0.0	trials	6.1565
0.0	0.0	trials	6.1461
0.0	0.0	trials	6.3897
0.0	0.0	trials	6.297
0.0	0.0	trials	6.3724
0.0	0.0	trials	6.1529
0.0	0.0	trials	6.376
0.0	0.0	trials	5.9746
0.0	0.0	trials	6.1485
0.0	0.0	trials	6.3731
0.0	0.0	trials	5.9833
0.0	0.0	trials	6.2193
0.0	0.0	trials	6.413
0.0	0.0	trials	6.1449
0.0	0.0	trials	6.1443
