onset	duration	nwb_table	trial_duration
0.0	0.0	trials	5.8368
0.0	0.0	trials	6.0007
0.0	0.0	trials	5.9492
0.0	0.0	trials	6.3847
0.0	0.0	trials	6.097
0.0	0.0	trials	6.3634
0.0	0.0	trials	6.3648
0.0	0.0	trials	6.3855
0.0	0.0	trials	6.0087
0.0	0.0	trials	6.241
0.0	0.0	trials	5.9075
0.0	0.0	trials	5.8993
0.0	0.0	trials	6.1273
0.0	0.0	trials	5.9082
0.0	0.0	trials	5.9061
0.0	0.0	trials	6.006
0.0	0.0	trials	5.9108
0.0	0.0	trials	6.1042
0.0	0.0	trials	6.3487
0.0	0.0	trials	5.8994
0.0	0.0	trials	5.909
0.0	0.0	trials	6.4729
0.0	0.0	trials	6.0073
0.0	0.0	trials	6.1071
0.0	0.0	trials	6.4619
0.0	0.0	trials	6.2199
0.0	0.0	trials	6.1027
0.0	0.0	trials	6.367
0.0	0.0	trials	5.8967
0.0	0.0	trials	6.0949
0.0	0.0	trials	6.0051
0.0	0.0	trials	6.1221
0.0	0.0	trials	6.0067
0.0	0.0	trials	6.1056
0.0	0.0	trials	6.1855
0.0	0.0	trials	6.3656
0.0	0.0	trials	6.2364
0.0	0.0	trials	6.3663
0.0	0.0	trials	6.3649
0.0	0.0	trials	5.9048
0.0	0.0	trials	6.3324
0.0	0.0	trials	6.3951
0.0	0.0	trials	6.3861
0.0	0.0	trials	5.9178
0.0	0.0	trials	6.2334
0.0	0.0	trials	6.099
0.0	0.0	trials	6.2305
0.0	0.0	trials	5.9583
0.0	0.0	trials	6.3846
0.0	0.0	trials	6.0111
0.0	0.0	trials	6.0039
0.0	0.0	trials	6.3596
0.0	0.0	trials	6.4251
0.0	0.0	trials	6.4283
0.0	0.0	trials	6.3938
0.0	0.0	trials	6.2548
0.0	0.0	trials	6.0116
0.0	0.0	trials	6.1235
0.0	0.0	trials	6.1007
0.0	0.0	trials	6.0108
0.0	0.0	trials	6.0056
0.0	0.0	trials	6.1645
0.0	0.0	trials	6.1093
0.0	0.0	trials	5.984
0.0	0.0	trials	6.1103
0.0	0.0	trials	5.9051
0.0	0.0	trials	6.1184
0.0	0.0	trials	6.0146
0.0	0.0	trials	6.3487
0.0	0.0	trials	6.1048
0.0	0.0	trials	6.2244
0.0	0.0	trials	6.3624
0.0	0.0	trials	6.3469
0.0	0.0	trials	6.3652
0.0	0.0	trials	6.3609
0.0	0.0	trials	6.2526
0.0	0.0	trials	6.1099
0.0	0.0	trials	6.2259
0.0	0.0	trials	5.9089
0.0	0.0	trials	6.4721
0.0	0.0	trials	5.9026
0.0	0.0	trials	6.1037
0.0	0.0	trials	6.011
0.0	0.0	trials	5.9068
0.0	0.0	trials	6.106
0.0	0.0	trials	6.464
0.0	0.0	trials	6.4699
0.0	0.0	trials	5.904
0.0	0.0	trials	6.3598
0.0	0.0	trials	5.9449
0.0	0.0	trials	5.9048
0.0	0.0	trials	6.0084
0.0	0.0	trials	6.36
0.0	0.0	trials	6.1851
0.0	0.0	trials	5.9014
0.0	0.0	trials	6.0685
0.0	0.0	trials	6.3612
0.0	0.0	trials	6.4712
0.0	0.0	trials	5.8617
0.0	0.0	trials	6.1025
0.0	0.0	trials	6.105
0.0	0.0	trials	6.2005
0.0	0.0	trials	6.0036
0.0	0.0	trials	6.4692
0.0	0.0	trials	6.4648
0.0	0.0	trials	6.4428
0.0	0.0	trials	6.1134
0.0	0.0	trials	6.2223
0.0	0.0	trials	6.0999
0.0	0.0	trials	6.3582
0.0	0.0	trials	6.2296
0.0	0.0	trials	6.1063
0.0	0.0	trials	6.0136
0.0	0.0	trials	6.0051
0.0	0.0	trials	5.911
0.0	0.0	trials	6.4667
0.0	0.0	trials	6.1042
0.0	0.0	trials	6.2521
0.0	0.0	trials	6.103
0.0	0.0	trials	6.2223
0.0	0.0	trials	6.101
0.0	0.0	trials	6.3688
0.0	0.0	trials	6.228
0.0	0.0	trials	6.353
0.0	0.0	trials	6.1072
0.0	0.0	trials	6.2211
0.0	0.0	trials	6.0867
0.0	0.0	trials	6.0891
0.0	0.0	trials	6.3462
0.0	0.0	trials	6.2259
0.0	0.0	trials	5.9095
0.0	0.0	trials	5.9068
0.0	0.0	trials	5.9775
0.0	0.0	trials	5.9033
0.0	0.0	trials	6.3643
0.0	0.0	trials	5.9033
0.0	0.0	trials	6.3592
0.0	0.0	trials	6.3645
0.0	0.0	trials	6.3534
0.0	0.0	trials	6.3674
0.0	0.0	trials	6.469
0.0	0.0	trials	5.9081
0.0	0.0	trials	6.2272
0.0	0.0	trials	6.004
0.0	0.0	trials	6.2758
0.0	0.0	trials	6.1065
0.0	0.0	trials	6.3584
0.0	0.0	trials	6.6564
0.0	0.0	trials	6.2299
0.0	0.0	trials	6.0072
0.0	0.0	trials	6.3654
0.0	0.0	trials	6.1884
0.0	0.0	trials	6.368
0.0	0.0	trials	6.1054
0.0	0.0	trials	6.0151
0.0	0.0	trials	6.1417
0.0	0.0	trials	6.004
0.0	0.0	trials	6.1054
0.0	0.0	trials	6.3508
0.0	0.0	trials	6.3499
0.0	0.0	trials	6.3553
0.0	0.0	trials	6.3815
0.0	0.0	trials	6.3999
0.0	0.0	trials	6.3598
0.0	0.0	trials	6.4008
0.0	0.0	trials	6.3579
0.0	0.0	trials	6.3957
0.0	0.0	trials	6.427
0.0	0.0	trials	6.2305
0.0	0.0	trials	6.2268
0.0	0.0	trials	6.1723
0.0	0.0	trials	6.2234
0.0	0.0	trials	6.0857
