onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.73
0.0	0.0	trials	6.2386
0.0	0.0	trials	6.1492
0.0	0.0	trials	6.145
0.0	0.0	trials	6.264
0.0	0.0	trials	6.4511
0.0	0.0	trials	6.0038
0.0	0.0	trials	6.0013
0.0	0.0	trials	6.4264
0.0	0.0	trials	6.4511
0.0	0.0	trials	6.1519
0.0	0.0	trials	6.1474
0.0	0.0	trials	6.1327
0.0	0.0	trials	6.4721
0.0	0.0	trials	6.3788
0.0	0.0	trials	6.2976
0.0	0.0	trials	6.3853
0.0	0.0	trials	6.3699
0.0	0.0	trials	6.2689
0.0	0.0	trials	6.1678
0.0	0.0	trials	6.114
0.0	0.0	trials	6.41
0.0	0.0	trials	6.153
0.0	0.0	trials	6.1693
0.0	0.0	trials	6.1087
0.0	0.0	trials	6.3154
0.0	0.0	trials	6.3696
0.0	0.0	trials	6.3385
0.0	0.0	trials	6.148
0.0	0.0	trials	6.1471
0.0	0.0	trials	6.144
0.0	0.0	trials	6.3743
0.0	0.0	trials	6.3354
0.0	0.0	trials	6.2719
0.0	0.0	trials	6.1469
0.0	0.0	trials	6.2591
0.0	0.0	trials	6.3827
0.0	0.0	trials	6.521
0.0	0.0	trials	6.1461
0.0	0.0	trials	6.1469
0.0	0.0	trials	6.3741
0.0	0.0	trials	6.2641
0.0	0.0	trials	6.3396
0.0	0.0	trials	6.1477
0.0	0.0	trials	6.4352
0.0	0.0	trials	6.239
0.0	0.0	trials	6.1998
0.0	0.0	trials	6.1493
0.0	0.0	trials	6.1587
0.0	0.0	trials	6.7415
0.0	0.0	trials	6.399
0.0	0.0	trials	6.5329
0.0	0.0	trials	6.4587
0.0	0.0	trials	6.1458
0.0	0.0	trials	6.1584
0.0	0.0	trials	6.2138
0.0	0.0	trials	6.2321
0.0	0.0	trials	6.1584
0.0	0.0	trials	6.0747
0.0	0.0	trials	6.3974
0.0	0.0	trials	6.1569
0.0	0.0	trials	6.3032
0.0	0.0	trials	6.5349
0.0	0.0	trials	6.149
0.0	0.0	trials	6.1676
0.0	0.0	trials	6.4335
0.0	0.0	trials	6.1508
0.0	0.0	trials	6.3352
0.0	0.0	trials	6.1403
0.0	0.0	trials	6.2892
0.0	0.0	trials	6.3731
0.0	0.0	trials	6.3987
0.0	0.0	trials	6.1492
0.0	0.0	trials	6.3543
0.0	0.0	trials	6.3339
0.0	0.0	trials	6.1504
0.0	0.0	trials	6.2726
0.0	0.0	trials	6.1566
0.0	0.0	trials	6.2795
0.0	0.0	trials	6.3543
0.0	0.0	trials	6.1503
0.0	0.0	trials	6.4347
0.0	0.0	trials	6.4444
0.0	0.0	trials	6.1558
0.0	0.0	trials	6.6319
0.0	0.0	trials	6.0616
0.0	0.0	trials	6.1475
0.0	0.0	trials	6.3495
0.0	0.0	trials	6.3606
0.0	0.0	trials	6.3472
0.0	0.0	trials	6.2128
0.0	0.0	trials	6.1476
0.0	0.0	trials	6.3665
0.0	0.0	trials	6.4134
0.0	0.0	trials	6.4623
0.0	0.0	trials	6.2668
0.0	0.0	trials	6.4229
0.0	0.0	trials	6.0215
0.0	0.0	trials	6.1464
0.0	0.0	trials	6.1465
0.0	0.0	trials	6.1457
0.0	0.0	trials	6.3694
0.0	0.0	trials	6.1474
0.0	0.0	trials	6.4069
0.0	0.0	trials	6.3996
0.0	0.0	trials	6.1671
0.0	0.0	trials	6.3334
0.0	0.0	trials	6.5375
0.0	0.0	trials	6.3295
0.0	0.0	trials	6.1554
0.0	0.0	trials	6.3823
