session_id	original_session_id
ses-20210624+20210624+123518+s1+p1	ses-20210624_20210624_123518_s1_p1
ses-20210624+20210624+123518+s1+p2	ses-20210624_20210624_123518_s1_p2
ses-20210625+20210625+152756+s2+p1	ses-20210625_20210625_152756_s2_p1
ses-20210625+20210625+152756+s2+p2	ses-20210625_20210625_152756_s2_p2
ses-20210626+20210626+194318+s3+p1	ses-20210626_20210626_194318_s3_p1
ses-20210626+20210626+194318+s3+p2	ses-20210626_20210626_194318_s3_p2
ses-20210627+20210627+191710+s4+p1	ses-20210627_20210627_191710_s4_p1
ses-20210627+20210627+191710+s4+p2	ses-20210627_20210627_191710_s4_p2
ses-20210628+20210628+193921+s5+p1	ses-20210628_20210628_193921_s5_p1
ses-20210628+20210628+193921+s5+p2	ses-20210628_20210628_193921_s5_p2
ses-20210629+20210629+133803+s6+p1	ses-20210629_20210629_133803_s6_p1
ses-20210629+20210629+133803+s6+p2	ses-20210629_20210629_133803_s6_p2
ses-20210630+20210630+152451+s7+p1	ses-20210630_20210630_152451_s7_p1
ses-20210630+20210630+152451+s7+p2	ses-20210630_20210630_152451_s7_p2
ses-20210701+20210701+164102+s8+p1	ses-20210701_20210701_164102_s8_p1
ses-20210701+20210701+164102+s8+p2	ses-20210701_20210701_164102_s8_p2
ses-20210702+20210702+151622+s9+p1	ses-20210702_20210702_151622_s9_p1
ses-20210702+20210702+151622+s9+p2	ses-20210702_20210702_151622_s9_p2
