session_id	original_session_id
ses-20210522+20210522+193959+s4+p1	ses-20210522_20210522_193959_s4_p1
ses-20210522+20210522+193959+s4+p2	ses-20210522_20210522_193959_s4_p2
ses-20210523+20210523+173008+s5+p1	ses-20210523_20210523_173008_s5_p1
ses-20210523+20210523+173008+s5+p2	ses-20210523_20210523_173008_s5_p2
ses-20210524+20210524+185702+s6+p1	ses-20210524_20210524_185702_s6_p1
ses-20210524+20210524+185702+s6+p2	ses-20210524_20210524_185702_s6_p2
ses-20210525+20210525+142851+s7+p1	ses-20210525_20210525_142851_s7_p1
ses-20210525+20210525+142851+s7+p2	ses-20210525_20210525_142851_s7_p2
ses-20210526+20210526+192036+s8+p1	ses-20210526_20210526_192036_s8_p1
ses-20210526+20210526+192036+s8+p2	ses-20210526_20210526_192036_s8_p2
