session_id	original_session_id
ses-20211217+20211217+172936+s1+p1	ses-20211217_20211217_172936_s1_p1
ses-20211217+20211217+172936+s1+p2	ses-20211217_20211217_172936_s1_p2
ses-20211218+20211218+165752+s2+p1	ses-20211218_20211218_165752_s2_p1
ses-20211218+20211218+165752+s2+p2	ses-20211218_20211218_165752_s2_p2
ses-20211219+20211219+182029+s3+p1	ses-20211219_20211219_182029_s3_p1
ses-20211219+20211219+182029+s3+p2	ses-20211219_20211219_182029_s3_p2
ses-20211220+20211220+113229+s4+p1	ses-20211220_20211220_113229_s4_p1
ses-20211220+20211220+113229+s4+p2	ses-20211220_20211220_113229_s4_p2
ses-20211221+20211221+151820+s5+p1	ses-20211221_20211221_151820_s5_p1
ses-20211221+20211221+151820+s5+p2	ses-20211221_20211221_151820_s5_p2
ses-20211222+20211222+150854+s6+p1	ses-20211222_20211222_150854_s6_p1
ses-20211222+20211222+150854+s6+p2	ses-20211222_20211222_150854_s6_p2
ses-20211223+20211223+160102+s7+p1	ses-20211223_20211223_160102_s7_p1
ses-20211223+20211223+160102+s7+p2	ses-20211223_20211223_160102_s7_p2
ses-20211224+20211224+153012+s8+p1	ses-20211224_20211224_153012_s8_p1
