session_id	original_session_id
ses-20220106+20220106+154751+s1+p1	ses-20220106_20220106_154751_s1_p1
ses-20220106+20220106+154751+s1+p2	ses-20220106_20220106_154751_s1_p2
ses-20220107+20220107+142239+s2+p1	ses-20220107_20220107_142239_s2_p1
ses-20220107+20220107+142239+s2+p2	ses-20220107_20220107_142239_s2_p2
ses-20220109+20220109+154303+s3+p1	ses-20220109_20220109_154303_s3_p1
ses-20220109+20220109+154303+s3+p2	ses-20220109_20220109_154303_s3_p2
ses-20220110+20220110+155427+s4+p1	ses-20220110_20220110_155427_s4_p1
ses-20220110+20220110+155427+s4+p2	ses-20220110_20220110_155427_s4_p2
ses-20220111+20220111+150107+s5+p1	ses-20220111_20220111_150107_s5_p1
ses-20220111+20220111+150107+s5+p2	ses-20220111_20220111_150107_s5_p2
ses-20220112+20220112+160432+s6+p1	ses-20220112_20220112_160432_s6_p1
ses-20220112+20220112+160432+s6+p2	ses-20220112_20220112_160432_s6_p2
ses-20220113+20220113+135515+s7+p1	ses-20220113_20220113_135515_s7_p1
ses-20220113+20220113+135515+s7+p2	ses-20220113_20220113_135515_s7_p2
