onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.1397
0.0	0.0	trials	9.743
0.0	0.0	trials	8.3058
0.0	0.0	trials	6.3707
0.0	0.0	trials	5.9746
0.0	0.0	trials	6.3692
0.0	0.0	trials	6.1447
0.0	0.0	trials	6.3672
0.0	0.0	trials	6.1585
0.0	0.0	trials	6.1497
0.0	0.0	trials	6.374
0.0	0.0	trials	6.1558
0.0	0.0	trials	6.9571
0.0	0.0	trials	6.5832
0.0	0.0	trials	6.1578
0.0	0.0	trials	9.743
0.0	0.0	trials	6.5937
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3795
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1479
0.0	0.0	trials	6.3766
0.0	0.0	trials	6.1472
0.0	0.0	trials	9.743
0.0	0.0	trials	6.9227
0.0	0.0	trials	6.3085
0.0	0.0	trials	6.15
0.0	0.0	trials	6.1475
0.0	0.0	trials	9.743
0.0	0.0	trials	7.0777
0.0	0.0	trials	6.5259
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1551
0.0	0.0	trials	6.376
0.0	0.0	trials	6.1562
0.0	0.0	trials	6.3697
0.0	0.0	trials	6.1453
0.0	0.0	trials	6.8789
0.0	0.0	trials	6.3771
0.0	0.0	trials	9.743
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3527
0.0	0.0	trials	6.3713
0.0	0.0	trials	6.1524
0.0	0.0	trials	6.01
0.0	0.0	trials	6.3714
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3782
0.0	0.0	trials	9.0791
0.0	0.0	trials	6.1519
0.0	0.0	trials	6.1505
0.0	0.0	trials	6.3742
0.0	0.0	trials	6.1458
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1498
0.0	0.0	trials	6.376
0.0	0.0	trials	9.743
0.0	0.0	trials	6.145
0.0	0.0	trials	6.3818
0.0	0.0	trials	9.743
0.0	0.0	trials	6.368
0.0	0.0	trials	6.1446
0.0	0.0	trials	6.023
0.0	0.0	trials	6.7731
0.0	0.0	trials	6.1512
0.0	0.0	trials	6.145
0.0	0.0	trials	6.4327
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3823
0.0	0.0	trials	6.1508
0.0	0.0	trials	7.2359
0.0	0.0	trials	6.3784
0.0	0.0	trials	9.743
0.0	0.0	trials	6.4783
0.0	0.0	trials	6.3748
0.0	0.0	trials	6.1446
0.0	0.0	trials	6.1492
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1551
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3811
0.0	0.0	trials	6.1476
0.0	0.0	trials	6.4475
0.0	0.0	trials	6.3771
0.0	0.0	trials	6.3769
0.0	0.0	trials	6.1532
0.0	0.0	trials	6.9171
0.0	0.0	trials	9.743
0.0	0.0	trials	6.161
0.0	0.0	trials	6.3703
0.0	0.0	trials	6.1551
0.0	0.0	trials	6.3731
0.0	0.0	trials	6.1492
0.0	0.0	trials	6.3696
0.0	0.0	trials	6.3732
0.0	0.0	trials	9.743
0.0	0.0	trials	6.5051
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1539
0.0	0.0	trials	6.3781
0.0	0.0	trials	6.38
0.0	0.0	trials	6.3284
0.0	0.0	trials	6.1528
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1551
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3699
0.0	0.0	trials	6.1491
0.0	0.0	trials	5.9112
0.0	0.0	trials	9.743
0.0	0.0	trials	7.9169
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3782
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1478
0.0	0.0	trials	6.1581
0.0	0.0	trials	6.3733
0.0	0.0	trials	6.3737
0.0	0.0	trials	6.9262
0.0	0.0	trials	7.5012
0.0	0.0	trials	6.3768
0.0	0.0	trials	6.147
0.0	0.0	trials	6.1532
0.0	0.0	trials	6.5458
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1463
0.0	0.0	trials	8.7842
0.0	0.0	trials	6.1447
0.0	0.0	trials	6.7478
0.0	0.0	trials	6.3745
0.0	0.0	trials	6.1479
0.0	0.0	trials	6.1479
0.0	0.0	trials	6.3841
0.0	0.0	trials	9.743
0.0	0.0	trials	6.383
0.0	0.0	trials	9.743
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3737
0.0	0.0	trials	6.1485
0.0	0.0	trials	6.3705
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1443
0.0	0.0	trials	6.1529
0.0	0.0	trials	6.3714
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3668
0.0	0.0	trials	6.1479
0.0	0.0	trials	6.3711
0.0	0.0	trials	6.1509
0.0	0.0	trials	9.743
0.0	0.0	trials	7.0686
0.0	0.0	trials	6.1471
0.0	0.0	trials	6.3685
0.0	0.0	trials	9.743
0.0	0.0	trials	6.9761
0.0	0.0	trials	6.1494
0.0	0.0	trials	6.5453
0.0	0.0	trials	6.3679
0.0	0.0	trials	6.1474
0.0	0.0	trials	6.3689
0.0	0.0	trials	6.3825
0.0	0.0	trials	6.1467
0.0	0.0	trials	6.1525
0.0	0.0	trials	6.1566
0.0	0.0	trials	6.6843
0.0	0.0	trials	6.3749
0.0	0.0	trials	6.3648
0.0	0.0	trials	6.1493
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3825
0.0	0.0	trials	9.743
0.0	0.0	trials	6.3644
0.0	0.0	trials	6.1471
0.0	0.0	trials	6.1508
0.0	0.0	trials	6.1467
0.0	0.0	trials	6.371
0.0	0.0	trials	6.2955
0.0	0.0	trials	6.2405
0.0	0.0	trials	9.743
0.0	0.0	trials	6.7191
0.0	0.0	trials	6.3702
0.0	0.0	trials	6.3794
0.0	0.0	trials	6.1563
0.0	0.0	trials	9.743
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1531
0.0	0.0	trials	6.1455
0.0	0.0	trials	6.3732
0.0	0.0	trials	6.4518
0.0	0.0	trials	6.1528
0.0	0.0	trials	6.1458
0.0	0.0	trials	6.3706
0.0	0.0	trials	9.743
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1448
0.0	0.0	trials	9.743
0.0	0.0	trials	6.7696
0.0	0.0	trials	6.2787
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1519
0.0	0.0	trials	6.3727
0.0	0.0	trials	6.3761
0.0	0.0	trials	9.743
0.0	0.0	trials	6.8801
0.0	0.0	trials	6.1489
0.0	0.0	trials	6.1635
0.0	0.0	trials	6.3626
0.0	0.0	trials	6.6555
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1476
0.0	0.0	trials	6.3718
0.0	0.0	trials	6.371
0.0	0.0	trials	6.1526
0.0	0.0	trials	6.3739
0.0	0.0	trials	6.1451
0.0	0.0	trials	9.743
0.0	0.0	trials	6.6656
0.0	0.0	trials	6.3836
0.0	0.0	trials	6.3752
0.0	0.0	trials	6.4781
0.0	0.0	trials	6.1508
0.0	0.0	trials	6.1562
0.0	0.0	trials	9.743
0.0	0.0	trials	6.1499
0.0	0.0	trials	6.52
0.0	0.0	trials	6.1511
0.0	0.0	trials	6.149
