onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.4647
0.0	0.0	trials	6.2753
0.0	0.0	trials	6.3503
0.0	0.0	trials	6.3443
0.0	0.0	trials	6.3475
0.0	0.0	trials	6.4085
0.0	0.0	trials	6.4023
0.0	0.0	trials	6.8717
0.0	0.0	trials	6.5782
0.0	0.0	trials	6.8088
0.0	0.0	trials	6.4057
0.0	0.0	trials	6.5776
0.0	0.0	trials	6.5747
0.0	0.0	trials	6.5356
0.0	0.0	trials	6.8776
0.0	0.0	trials	6.4092
0.0	0.0	trials	6.768
0.0	0.0	trials	6.405
0.0	0.0	trials	6.5721
0.0	0.0	trials	6.797
0.0	0.0	trials	6.6931
0.0	0.0	trials	6.4133
0.0	0.0	trials	6.5802
0.0	0.0	trials	6.6895
0.0	0.0	trials	6.4034
0.0	0.0	trials	6.3823
0.0	0.0	trials	6.4196
0.0	0.0	trials	6.6919
0.0	0.0	trials	6.4108
0.0	0.0	trials	6.7092
0.0	0.0	trials	6.7329
0.0	0.0	trials	6.5763
0.0	0.0	trials	6.5785
0.0	0.0	trials	6.387
0.0	0.0	trials	6.3871
0.0	0.0	trials	6.737
0.0	0.0	trials	6.4079
0.0	0.0	trials	6.6992
0.0	0.0	trials	6.5755
0.0	0.0	trials	6.3864
0.0	0.0	trials	6.4482
0.0	0.0	trials	6.6493
0.0	0.0	trials	6.3539
0.0	0.0	trials	6.5815
0.0	0.0	trials	6.4076
0.0	0.0	trials	6.7033
0.0	0.0	trials	6.5757
0.0	0.0	trials	6.7166
0.0	0.0	trials	6.4102
0.0	0.0	trials	6.3478
0.0	0.0	trials	6.5093
0.0	0.0	trials	6.5806
0.0	0.0	trials	6.4
0.0	0.0	trials	6.408
0.0	0.0	trials	6.3474
0.0	0.0	trials	6.4056
0.0	0.0	trials	6.435
0.0	0.0	trials	6.6201
0.0	0.0	trials	6.4096
0.0	0.0	trials	6.5838
0.0	0.0	trials	6.4364
0.0	0.0	trials	6.6729
0.0	0.0	trials	6.738
0.0	0.0	trials	6.4056
0.0	0.0	trials	6.7843
0.0	0.0	trials	6.4042
0.0	0.0	trials	6.5829
0.0	0.0	trials	6.5508
0.0	0.0	trials	6.5348
0.0	0.0	trials	6.4051
0.0	0.0	trials	6.8025
0.0	0.0	trials	6.5807
