session_id	original_session_id
ses-20210620+20210620+185057+s1+p1	ses-20210620_20210620_185057_s1_p1
ses-20210620+20210620+185057+s1+p2	ses-20210620_20210620_185057_s1_p2
ses-20210621+20210621+150550+s2+p1	ses-20210621_20210621_150550_s2_p1
ses-20210621+20210621+150550+s2+p2	ses-20210621_20210621_150550_s2_p2
ses-20210622+20210622+150251+s3+p1	ses-20210622_20210622_150251_s3_p1
ses-20210622+20210622+150251+s3+p2	ses-20210622_20210622_150251_s3_p2
ses-20210623+20210623+182148+s4+p1	ses-20210623_20210623_182148_s4_p1
ses-20210623+20210623+182148+s4+p2	ses-20210623_20210623_182148_s4_p2
ses-20210624+20210624+150601+s5+p1	ses-20210624_20210624_150601_s5_p1
ses-20210624+20210624+150601+s5+p2	ses-20210624_20210624_150601_s5_p2
ses-20210625+20210625+132657+s6+p1	ses-20210625_20210625_132657_s6_p1
ses-20210625+20210625+132657+s6+p2	ses-20210625_20210625_132657_s6_p2
ses-20210626+20210626+175024+s7+p1	ses-20210626_20210626_175024_s7_p1
ses-20210626+20210626+175024+s7+p2	ses-20210626_20210626_175024_s7_p2
ses-20210627+20210627+171222+s8+p1	ses-20210627_20210627_171222_s8_p1
ses-20210627+20210627+171222+s8+p2	ses-20210627_20210627_171222_s8_p2
ses-20210628+20210628+174113+s9+p1	ses-20210628_20210628_174113_s9_p1
ses-20210628+20210628+174113+s9+p2	ses-20210628_20210628_174113_s9_p2
