onset	duration	nwb_table	trial_duration
0.0	0.0	trials	5.8475
0.0	0.0	trials	6.0864
0.0	0.0	trials	6.3608
0.0	0.0	trials	6.3659
0.0	0.0	trials	5.8464
0.0	0.0	trials	6.4648
0.0	0.0	trials	6.4158
0.0	0.0	trials	6.4148
0.0	0.0	trials	5.8553
0.0	0.0	trials	6.4571
0.0	0.0	trials	6.4581
0.0	0.0	trials	6.4154
0.0	0.0	trials	6.436
0.0	0.0	trials	6.4157
0.0	0.0	trials	6.3701
0.0	0.0	trials	6.3615
0.0	0.0	trials	6.4139
0.0	0.0	trials	6.4593
0.0	0.0	trials	5.8702
0.0	0.0	trials	6.4567
0.0	0.0	trials	6.4158
0.0	0.0	trials	6.3728
0.0	0.0	trials	6.3696
0.0	0.0	trials	6.4136
0.0	0.0	trials	6.3682
0.0	0.0	trials	6.4244
0.0	0.0	trials	5.8541
0.0	0.0	trials	6.4175
0.0	0.0	trials	6.4393
0.0	0.0	trials	5.8657
0.0	0.0	trials	6.4175
0.0	0.0	trials	6.3431
0.0	0.0	trials	6.4585
0.0	0.0	trials	6.4343
0.0	0.0	trials	6.5147
0.0	0.0	trials	6.4609
0.0	0.0	trials	6.4144
0.0	0.0	trials	6.4189
0.0	0.0	trials	6.461
0.0	0.0	trials	6.4159
0.0	0.0	trials	6.3677
0.0	0.0	trials	6.4409
0.0	0.0	trials	6.3708
0.0	0.0	trials	6.356
0.0	0.0	trials	5.8741
0.0	0.0	trials	6.3696
0.0	0.0	trials	6.4166
0.0	0.0	trials	6.5803
0.0	0.0	trials	6.4216
0.0	0.0	trials	6.4629
0.0	0.0	trials	6.3753
0.0	0.0	trials	6.4684
0.0	0.0	trials	6.4612
0.0	0.0	trials	6.3622
0.0	0.0	trials	6.4573
0.0	0.0	trials	6.4217
0.0	0.0	trials	6.4262
0.0	0.0	trials	6.4593
0.0	0.0	trials	6.6149
0.0	0.0	trials	6.4199
0.0	0.0	trials	6.4649
0.0	0.0	trials	6.3693
0.0	0.0	trials	6.3644
0.0	0.0	trials	6.4158
0.0	0.0	trials	6.4194
0.0	0.0	trials	6.614
0.0	0.0	trials	6.4436
0.0	0.0	trials	6.4644
0.0	0.0	trials	6.4604
0.0	0.0	trials	6.4601
0.0	0.0	trials	6.4386
0.0	0.0	trials	6.4198
0.0	0.0	trials	6.0821
0.0	0.0	trials	6.365
0.0	0.0	trials	5.8686
0.0	0.0	trials	5.8511
0.0	0.0	trials	6.4258
0.0	0.0	trials	6.4603
0.0	0.0	trials	6.4246
0.0	0.0	trials	6.4214
0.0	0.0	trials	6.3651
0.0	0.0	trials	6.423
0.0	0.0	trials	6.4234
0.0	0.0	trials	6.4231
0.0	0.0	trials	6.6189
0.0	0.0	trials	6.4751
0.0	0.0	trials	6.3439
0.0	0.0	trials	6.579
0.0	0.0	trials	6.4721
0.0	0.0	trials	5.872
0.0	0.0	trials	6.3633
0.0	0.0	trials	6.4199
0.0	0.0	trials	5.8493
0.0	0.0	trials	6.4221
0.0	0.0	trials	6.4601
0.0	0.0	trials	6.4113
0.0	0.0	trials	6.6195
0.0	0.0	trials	6.6687
0.0	0.0	trials	6.4182
0.0	0.0	trials	6.37
0.0	0.0	trials	6.4201
0.0	0.0	trials	6.5054
0.0	0.0	trials	6.5775
0.0	0.0	trials	5.8327
0.0	0.0	trials	6.3734
0.0	0.0	trials	6.5925
0.0	0.0	trials	6.4218
0.0	0.0	trials	6.4197
0.0	0.0	trials	5.8489
0.0	0.0	trials	6.3631
0.0	0.0	trials	6.4155
0.0	0.0	trials	6.6166
0.0	0.0	trials	6.4246
0.0	0.0	trials	6.4587
0.0	0.0	trials	5.855
0.0	0.0	trials	6.3796
0.0	0.0	trials	6.4271
0.0	0.0	trials	6.4227
0.0	0.0	trials	6.6574
0.0	0.0	trials	6.4206
0.0	0.0	trials	6.368
0.0	0.0	trials	5.8699
0.0	0.0	trials	6.347
0.0	0.0	trials	6.4656
0.0	0.0	trials	6.6188
0.0	0.0	trials	6.5794
0.0	0.0	trials	6.4225
0.0	0.0	trials	6.0798
0.0	0.0	trials	6.4583
0.0	0.0	trials	6.3732
0.0	0.0	trials	6.4229
0.0	0.0	trials	6.3496
0.0	0.0	trials	6.6477
0.0	0.0	trials	6.4208
0.0	0.0	trials	6.3671
0.0	0.0	trials	6.4212
0.0	0.0	trials	6.4584
0.0	0.0	trials	6.4599
0.0	0.0	trials	6.4183
0.0	0.0	trials	6.4191
0.0	0.0	trials	6.3767
0.0	0.0	trials	6.4373
0.0	0.0	trials	5.8691
0.0	0.0	trials	6.3707
0.0	0.0	trials	6.4619
0.0	0.0	trials	6.4216
0.0	0.0	trials	6.4638
0.0	0.0	trials	6.4252
0.0	0.0	trials	6.3641
0.0	0.0	trials	6.5065
0.0	0.0	trials	6.5717
0.0	0.0	trials	6.4259
0.0	0.0	trials	6.572
0.0	0.0	trials	6.4735
0.0	0.0	trials	6.669
0.0	0.0	trials	6.4589
0.0	0.0	trials	6.3716
0.0	0.0	trials	6.3649
0.0	0.0	trials	6.4589
0.0	0.0	trials	6.42
0.0	0.0	trials	6.4196
0.0	0.0	trials	6.614
0.0	0.0	trials	6.442
0.0	0.0	trials	6.6063
0.0	0.0	trials	6.5076
0.0	0.0	trials	6.421
0.0	0.0	trials	6.5822
0.0	0.0	trials	6.3672
0.0	0.0	trials	6.4644
0.0	0.0	trials	6.4629
0.0	0.0	trials	5.8563
0.0	0.0	trials	6.4183
0.0	0.0	trials	6.4003
0.0	0.0	trials	6.4194
0.0	0.0	trials	6.4627
0.0	0.0	trials	6.4123
0.0	0.0	trials	6.3731
0.0	0.0	trials	6.3698
0.0	0.0	trials	6.1975
0.0	0.0	trials	6.5064
0.0	0.0	trials	6.5132
0.0	0.0	trials	6.4245
0.0	0.0	trials	6.4272
0.0	0.0	trials	6.4193
0.0	0.0	trials	6.4649
0.0	0.0	trials	6.466
0.0	0.0	trials	6.3545
0.0	0.0	trials	6.5105
0.0	0.0	trials	6.6509
0.0	0.0	trials	5.8539
0.0	0.0	trials	6.4209
0.0	0.0	trials	6.5134
0.0	0.0	trials	6.3722
0.0	0.0	trials	6.4178
0.0	0.0	trials	6.4647
0.0	0.0	trials	6.3708
0.0	0.0	trials	6.4674
0.0	0.0	trials	6.6504
0.0	0.0	trials	5.9172
0.0	0.0	trials	6.3647
0.0	0.0	trials	6.4238
0.0	0.0	trials	6.426
0.0	0.0	trials	6.4622
0.0	0.0	trials	6.3784
0.0	0.0	trials	6.6744
0.0	0.0	trials	6.423
0.0	0.0	trials	5.8713
0.0	0.0	trials	6.4425
0.0	0.0	trials	6.3691
0.0	0.0	trials	6.4212
0.0	0.0	trials	6.4615
0.0	0.0	trials	6.4215
0.0	0.0	trials	6.5774
0.0	0.0	trials	6.471
0.0	0.0	trials	6.5164
0.0	0.0	trials	6.424
0.0	0.0	trials	6.4204
0.0	0.0	trials	6.4187
0.0	0.0	trials	6.3753
0.0	0.0	trials	5.8704
0.0	0.0	trials	6.461
0.0	0.0	trials	6.4268
0.0	0.0	trials	6.5047
0.0	0.0	trials	6.3717
0.0	0.0	trials	6.652
0.0	0.0	trials	6.421
0.0	0.0	trials	6.4673
0.0	0.0	trials	6.417
0.0	0.0	trials	6.4275
0.0	0.0	trials	6.3825
0.0	0.0	trials	6.3748
0.0	0.0	trials	6.4616
0.0	0.0	trials	6.5732
0.0	0.0	trials	6.4734
0.0	0.0	trials	6.6534
0.0	0.0	trials	6.4236
0.0	0.0	trials	6.4612
0.0	0.0	trials	6.3688
0.0	0.0	trials	6.4242
0.0	0.0	trials	6.3667
0.0	0.0	trials	6.3729
0.0	0.0	trials	6.4604
0.0	0.0	trials	6.4244
0.0	0.0	trials	6.4581
0.0	0.0	trials	6.4193
0.0	0.0	trials	6.4377
0.0	0.0	trials	6.3649
0.0	0.0	trials	6.4689
0.0	0.0	trials	6.4006
0.0	0.0	trials	6.5808
0.0	0.0	trials	6.4214
0.0	0.0	trials	5.8741
0.0	0.0	trials	6.3649
0.0	0.0	trials	6.468
0.0	0.0	trials	6.3683
0.0	0.0	trials	6.4656
0.0	0.0	trials	6.4222
0.0	0.0	trials	6.3648
0.0	0.0	trials	6.4654
0.0	0.0	trials	6.4201
0.0	0.0	trials	6.4231
0.0	0.0	trials	6.4195
0.0	0.0	trials	6.4207
0.0	0.0	trials	6.4614
0.0	0.0	trials	6.5736
0.0	0.0	trials	6.4181
0.0	0.0	trials	5.8709
0.0	0.0	trials	6.3681
0.0	0.0	trials	6.6702
0.0	0.0	trials	5.8725
0.0	0.0	trials	6.0771
0.0	0.0	trials	6.3703
0.0	0.0	trials	6.2028
0.0	0.0	trials	6.4635
0.0	0.0	trials	6.4675
0.0	0.0	trials	6.4224
0.0	0.0	trials	6.4196
0.0	0.0	trials	6.5788
0.0	0.0	trials	6.4259
0.0	0.0	trials	6.4482
0.0	0.0	trials	6.3683
0.0	0.0	trials	6.4596
0.0	0.0	trials	6.4608
0.0	0.0	trials	6.423
0.0	0.0	trials	6.4196
0.0	0.0	trials	6.4617
0.0	0.0	trials	6.3724
0.0	0.0	trials	6.3706
0.0	0.0	trials	6.3675
0.0	0.0	trials	6.4186
0.0	0.0	trials	6.3645
0.0	0.0	trials	6.371
0.0	0.0	trials	6.4622
0.0	0.0	trials	6.4676
0.0	0.0	trials	6.4593
0.0	0.0	trials	6.4185
0.0	0.0	trials	6.235
0.0	0.0	trials	6.4601
0.0	0.0	trials	6.4456
0.0	0.0	trials	6.4278
0.0	0.0	trials	6.3673
0.0	0.0	trials	6.4651
0.0	0.0	trials	6.4232
0.0	0.0	trials	6.4602
0.0	0.0	trials	6.4189
0.0	0.0	trials	6.367
0.0	0.0	trials	6.4194
0.0	0.0	trials	6.3683
0.0	0.0	trials	6.3673
0.0	0.0	trials	6.4683
0.0	0.0	trials	6.3782
0.0	0.0	trials	5.87
0.0	0.0	trials	6.4171
0.0	0.0	trials	6.4606
0.0	0.0	trials	6.4162
0.0	0.0	trials	6.4631
0.0	0.0	trials	6.3782
0.0	0.0	trials	6.6492
0.0	0.0	trials	6.427
0.0	0.0	trials	6.4191
0.0	0.0	trials	6.6774
0.0	0.0	trials	6.4237
0.0	0.0	trials	6.3687
0.0	0.0	trials	6.3527
0.0	0.0	trials	6.4179
0.0	0.0	trials	6.4649
0.0	0.0	trials	6.4613
0.0	0.0	trials	6.3689
0.0	0.0	trials	6.4233
0.0	0.0	trials	6.4154
0.0	0.0	trials	6.3663
