session_id	original_session_id
ses-20211222+20211222+174219+s1+p1	ses-20211222_20211222_174219_s1_p1
ses-20211222+20211222+174219+s1+p2	ses-20211222_20211222_174219_s1_p2
ses-20211223+20211223+180749+s2+p1	ses-20211223_20211223_180749_s2_p1
ses-20211223+20211223+180749+s2+p2	ses-20211223_20211223_180749_s2_p2
ses-20211224+20211224+175627+s3+p1	ses-20211224_20211224_175627_s3_p1
ses-20211224+20211224+175627+s3+p2	ses-20211224_20211224_175627_s3_p2
ses-20211225+20211225+175118+s4+p1	ses-20211225_20211225_175118_s4_p1
ses-20211225+20211225+175118+s4+p2	ses-20211225_20211225_175118_s4_p2
ses-20211229+20211229+181921+s5+p1	ses-20211229_20211229_181921_s5_p1
ses-20211229+20211229+181921+s5+p2	ses-20211229_20211229_181921_s5_p2
ses-20211230+20211230+153041+s6+p1	ses-20211230_20211230_153041_s6_p1
ses-20211231+20211231+171339+s7+p1	ses-20211231_20211231_171339_s7_p1
ses-20211231+20211231+171339+s7+p2	ses-20211231_20211231_171339_s7_p2
