session_id	original_session_id
ses-20220120+20220120+143431+s1+p1	ses-20220120_20220120_143431_s1_p1
ses-20220120+20220120+143431+s1+p2	ses-20220120_20220120_143431_s1_p2
ses-20220121+20220121+110631+s2+p1	ses-20220121_20220121_110631_s2_p1
ses-20220121+20220121+110631+s2+p2	ses-20220121_20220121_110631_s2_p2
ses-20220122+20220122+104809+s3+p1	ses-20220122_20220122_104809_s3_p1
ses-20220122+20220122+104809+s3+p2	ses-20220122_20220122_104809_s3_p2
ses-20220123+20220123+151447+s4+p1	ses-20220123_20220123_151447_s4_p1
ses-20220123+20220123+151447+s4+p2	ses-20220123_20220123_151447_s4_p2
ses-20220124+20220124+090906+s5+p1	ses-20220124_20220124_090906_s5_p1
ses-20220124+20220124+090906+s5+p2	ses-20220124_20220124_090906_s5_p2
ses-20220125+20220125+140753+s6+p1	ses-20220125_20220125_140753_s6_p1
ses-20220125+20220125+140753+s6+p2	ses-20220125_20220125_140753_s6_p2
ses-20220126+20220126+112615+s7+p1	ses-20220126_20220126_112615_s7_p1
ses-20220126+20220126+112615+s7+p2	ses-20220126_20220126_112615_s7_p2
ses-20220127+20220127+121704+s8+p1	ses-20220127_20220127_121704_s8_p1
ses-20220127+20220127+121704+s8+p2	ses-20220127_20220127_121704_s8_p2
