onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.4653
0.0	0.0	trials	6.626
0.0	0.0	trials	7.5091
0.0	0.0	trials	9.738
0.0	0.0	trials	6.7429
0.0	0.0	trials	6.5837
0.0	0.0	trials	6.5447
0.0	0.0	trials	6.5704
0.0	0.0	trials	9.738
0.0	0.0	trials	6.5865
0.0	0.0	trials	6.7867
0.0	0.0	trials	8.759
0.0	0.0	trials	7.0931
0.0	0.0	trials	6.6681
0.0	0.0	trials	6.6566
0.0	0.0	trials	6.6868
0.0	0.0	trials	9.738
0.0	0.0	trials	6.6793
0.0	0.0	trials	6.5425
0.0	0.0	trials	6.6595
0.0	0.0	trials	6.6464
0.0	0.0	trials	6.7123
0.0	0.0	trials	6.896
0.0	0.0	trials	7.0093
0.0	0.0	trials	9.738
0.0	0.0	trials	6.6772
0.0	0.0	trials	6.5093
0.0	0.0	trials	9.738
0.0	0.0	trials	6.6667
0.0	0.0	trials	6.5819
0.0	0.0	trials	7.4748
0.0	0.0	trials	9.738
0.0	0.0	trials	6.7136
0.0	0.0	trials	6.6425
0.0	0.0	trials	9.738
0.0	0.0	trials	6.5805
0.0	0.0	trials	7.0199
0.0	0.0	trials	6.6871
0.0	0.0	trials	6.6431
0.0	0.0	trials	6.6601
0.0	0.0	trials	6.818
0.0	0.0	trials	6.9628
0.0	0.0	trials	9.738
0.0	0.0	trials	7.0088
0.0	0.0	trials	9.738
0.0	0.0	trials	9.738
0.0	0.0	trials	6.9097
0.0	0.0	trials	9.738
0.0	0.0	trials	7.4542
0.0	0.0	trials	6.6472
0.0	0.0	trials	6.5402
0.0	0.0	trials	7.3106
0.0	0.0	trials	6.2278
0.0	0.0	trials	6.4867
0.0	0.0	trials	6.6016
0.0	0.0	trials	6.2336
0.0	0.0	trials	6.5422
0.0	0.0	trials	6.4073
0.0	0.0	trials	6.7094
0.0	0.0	trials	6.6275
0.0	0.0	trials	6.5801
0.0	0.0	trials	6.7334
0.0	0.0	trials	9.738
0.0	0.0	trials	9.738
0.0	0.0	trials	6.6264
0.0	0.0	trials	8.8557
0.0	0.0	trials	6.5834
0.0	0.0	trials	6.6838
0.0	0.0	trials	6.8902
0.0	0.0	trials	6.8629
0.0	0.0	trials	6.677
0.0	0.0	trials	6.7368
0.0	0.0	trials	6.6509
0.0	0.0	trials	6.7133
0.0	0.0	trials	6.9473
0.0	0.0	trials	6.6429
0.0	0.0	trials	6.5729
0.0	0.0	trials	9.738
0.0	0.0	trials	8.5254
0.0	0.0	trials	6.5832
0.0	0.0	trials	6.6542
0.0	0.0	trials	6.6313
0.0	0.0	trials	7.2879
0.0	0.0	trials	6.6954
0.0	0.0	trials	6.6661
0.0	0.0	trials	6.6858
0.0	0.0	trials	9.738
0.0	0.0	trials	6.7268
0.0	0.0	trials	7.7176
0.0	0.0	trials	6.5868
0.0	0.0	trials	6.5802
0.0	0.0	trials	6.6756
