onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.0209
0.0	0.0	trials	6.3662
0.0	0.0	trials	6.6277
0.0	0.0	trials	6.3615
0.0	0.0	trials	6.1508
0.0	0.0	trials	6.3669
0.0	0.0	trials	6.6498
0.0	0.0	trials	6.1576
0.0	0.0	trials	6.1533
0.0	0.0	trials	6.4212
0.0	0.0	trials	6.3709
0.0	0.0	trials	6.3727
0.0	0.0	trials	6.1498
0.0	0.0	trials	6.3533
0.0	0.0	trials	6.1581
0.0	0.0	trials	6.4263
0.0	0.0	trials	6.2138
0.0	0.0	trials	6.2005
0.0	0.0	trials	6.2966
0.0	0.0	trials	6.2966
0.0	0.0	trials	6.4093
0.0	0.0	trials	6.151
0.0	0.0	trials	6.1523
0.0	0.0	trials	6.1483
0.0	0.0	trials	6.3649
0.0	0.0	trials	6.3696
0.0	0.0	trials	8.2965
0.0	0.0	trials	6.1567
0.0	0.0	trials	6.1569
0.0	0.0	trials	6.3558
0.0	0.0	trials	6.1875
0.0	0.0	trials	6.3068
0.0	0.0	trials	6.4247
0.0	0.0	trials	6.1445
0.0	0.0	trials	6.0404
0.0	0.0	trials	6.4504
0.0	0.0	trials	6.3765
0.0	0.0	trials	6.3784
0.0	0.0	trials	6.1506
0.0	0.0	trials	6.1714
0.0	0.0	trials	6.4489
0.0	0.0	trials	6.3103
0.0	0.0	trials	6.4396
0.0	0.0	trials	6.1545
0.0	0.0	trials	6.1244
0.0	0.0	trials	6.0334
0.0	0.0	trials	6.0493
0.0	0.0	trials	6.3698
0.0	0.0	trials	6.369
0.0	0.0	trials	6.1475
0.0	0.0	trials	6.1451
0.0	0.0	trials	6.1549
0.0	0.0	trials	6.3639
0.0	0.0	trials	6.5722
0.0	0.0	trials	9.1053
0.0	0.0	trials	6.145
0.0	0.0	trials	6.3717
0.0	0.0	trials	6.4878
0.0	0.0	trials	6.3782
0.0	0.0	trials	6.1452
0.0	0.0	trials	6.295
0.0	0.0	trials	6.3711
0.0	0.0	trials	6.1513
