session_id	original_session_id
ses-20210615+20210615+142740+s1+p1	ses-20210615_20210615_142740_s1_p1
ses-20210615+20210615+142740+s1+p2	ses-20210615_20210615_142740_s1_p2
ses-20210616+20210616+155825+s2+p1	ses-20210616_20210616_155825_s2_p1
ses-20210616+20210616+155825+s2+p2	ses-20210616_20210616_155825_s2_p2
ses-20210617+20210617+180836+s3+p1	ses-20210617_20210617_180836_s3_p1
ses-20210617+20210617+180836+s3+p2	ses-20210617_20210617_180836_s3_p2
ses-20210618+20210618+152516+s4+p1	ses-20210618_20210618_152516_s4_p1
ses-20210618+20210618+152516+s4+p2	ses-20210618_20210618_152516_s4_p2
ses-20210619+20210619+175647+s5+p1	ses-20210619_20210619_175647_s5_p1
ses-20210619+20210619+175647+s5+p2	ses-20210619_20210619_175647_s5_p2
ses-20210620+20210620+165743+s6+p1	ses-20210620_20210620_165743_s6_p1
ses-20210620+20210620+165743+s6+p2	ses-20210620_20210620_165743_s6_p2
ses-20210621+20210621+133610+s7+p1	ses-20210621_20210621_133610_s7_p1
ses-20210621+20210621+133610+s7+p2	ses-20210621_20210621_133610_s7_p2
ses-20210622+20210622+131757+s8+p1	ses-20210622_20210622_131757_s8_p1
ses-20210622+20210622+131757+s8+p2	ses-20210622_20210622_131757_s8_p2
ses-20210623+20210623+161937+s9+p1	ses-20210623_20210623_161937_s9_p1
ses-20210623+20210623+161937+s9+p2	ses-20210623_20210623_161937_s9_p2
