onset	duration	nwb_table	trial_duration
0.0	0.0	trials	6.4937
0.0	0.0	trials	6.4703
0.0	0.0	trials	6.5828
0.0	0.0	trials	6.4792
0.0	0.0	trials	6.3717
0.0	0.0	trials	6.471
0.0	0.0	trials	6.5739
0.0	0.0	trials	6.3709
0.0	0.0	trials	6.5767
0.0	0.0	trials	6.5807
0.0	0.0	trials	6.3705
0.0	0.0	trials	6.4725
0.0	0.0	trials	6.7977
0.0	0.0	trials	6.4704
0.0	0.0	trials	6.5864
0.0	0.0	trials	6.3775
0.0	0.0	trials	6.475
0.0	0.0	trials	6.3695
0.0	0.0	trials	6.472
0.0	0.0	trials	6.4822
0.0	0.0	trials	6.5795
0.0	0.0	trials	6.8295
0.0	0.0	trials	6.474
0.0	0.0	trials	6.3692
0.0	0.0	trials	6.3719
0.0	0.0	trials	6.3764
0.0	0.0	trials	6.5557
0.0	0.0	trials	6.3475
0.0	0.0	trials	6.4979
0.0	0.0	trials	6.4635
0.0	0.0	trials	6.6041
0.0	0.0	trials	6.5864
0.0	0.0	trials	6.371
0.0	0.0	trials	6.4692
0.0	0.0	trials	6.4685
0.0	0.0	trials	6.3834
0.0	0.0	trials	6.4764
0.0	0.0	trials	6.4887
0.0	0.0	trials	6.5811
0.0	0.0	trials	6.367
0.0	0.0	trials	6.4736
0.0	0.0	trials	6.3788
0.0	0.0	trials	6.7063
0.0	0.0	trials	6.5826
0.0	0.0	trials	6.3704
0.0	0.0	trials	6.4732
0.0	0.0	trials	6.5887
0.0	0.0	trials	6.7434
0.0	0.0	trials	6.4839
0.0	0.0	trials	6.4756
0.0	0.0	trials	6.3714
0.0	0.0	trials	6.3681
0.0	0.0	trials	6.5728
0.0	0.0	trials	6.3757
0.0	0.0	trials	6.5749
0.0	0.0	trials	6.4835
0.0	0.0	trials	6.4841
0.0	0.0	trials	6.3726
0.0	0.0	trials	6.0412
0.0	0.0	trials	6.5814
0.0	0.0	trials	6.3762
0.0	0.0	trials	6.5079
0.0	0.0	trials	6.3698
0.0	0.0	trials	6.5865
0.0	0.0	trials	6.4778
0.0	0.0	trials	6.37
0.0	0.0	trials	6.3697
0.0	0.0	trials	6.5747
0.0	0.0	trials	6.3697
0.0	0.0	trials	6.4714
0.0	0.0	trials	6.6068
0.0	0.0	trials	6.4802
0.0	0.0	trials	6.5742
0.0	0.0	trials	6.4665
0.0	0.0	trials	6.3667
0.0	0.0	trials	6.5794
0.0	0.0	trials	6.372
0.0	0.0	trials	6.5303
0.0	0.0	trials	6.4725
0.0	0.0	trials	6.3768
0.0	0.0	trials	6.5927
0.0	0.0	trials	6.589
0.0	0.0	trials	6.3728
0.0	0.0	trials	6.4628
0.0	0.0	trials	6.6764
0.0	0.0	trials	6.6752
0.0	0.0	trials	6.4744
0.0	0.0	trials	6.4491
0.0	0.0	trials	6.3457
0.0	0.0	trials	6.3756
0.0	0.0	trials	6.4804
0.0	0.0	trials	6.3692
0.0	0.0	trials	6.5789
0.0	0.0	trials	6.4724
0.0	0.0	trials	6.6137
