session_id	original_session_id
ses-20220204+20220204+160613+s1+p1	ses-20220204_20220204_160613_s1_p1
ses-20220204+20220204+160613+s1+p2	ses-20220204_20220204_160613_s1_p2
ses-20220205+20220205+205500+s2+p1	ses-20220205_20220205_205500_s2_p1
ses-20220205+20220205+205500+s2+p2	ses-20220205_20220205_205500_s2_p2
ses-20220206+20220206+135606+s3+p1	ses-20220206_20220206_135606_s3_p1
ses-20220206+20220206+135606+s3+p2	ses-20220206_20220206_135606_s3_p2
ses-20220207+20220207+162824+s4+p1	ses-20220207_20220207_162824_s4_p1
ses-20220207+20220207+162824+s4+p2	ses-20220207_20220207_162824_s4_p2
ses-20220208+20220208+155310+s5+p1	ses-20220208_20220208_155310_s5_p1
ses-20220208+20220208+155310+s5+p2	ses-20220208_20220208_155310_s5_p2
ses-20220209+20220209+175313+s6+p1	ses-20220209_20220209_175313_s6_p1
ses-20220209+20220209+175313+s6+p2	ses-20220209_20220209_175313_s6_p2
ses-20220210+20220210+122600+s7+p1	ses-20220210_20220210_122600_s7_p1
ses-20220210+20220210+122600+s7+p2	ses-20220210_20220210_122600_s7_p2
ses-20220211+20220211+130659+s8+p1	ses-20220211_20220211_130659_s8_p1
