session_id	original_session_id
ses-20210707+20210707+163554+s1+p1	ses-20210707_20210707_163554_s1_p1
ses-20210707+20210707+163554+s1+p2	ses-20210707_20210707_163554_s1_p2
ses-20210708+20210708+145010+s2+p1	ses-20210708_20210708_145010_s2_p1
ses-20210708+20210708+145010+s2+p2	ses-20210708_20210708_145010_s2_p2
ses-20210709+20210709+170615+s3+p1	ses-20210709_20210709_170615_s3_p1
ses-20210709+20210709+170615+s3+p2	ses-20210709_20210709_170615_s3_p2
ses-20210710+20210710+185624+s4+p1	ses-20210710_20210710_185624_s4_p1
ses-20210710+20210710+185624+s4+p2	ses-20210710_20210710_185624_s4_p2
ses-20210711+20210711+201706+s5+p1	ses-20210711_20210711_201706_s5_p1
ses-20210711+20210711+201706+s5+p2	ses-20210711_20210711_201706_s5_p2
ses-20210712+20210712+140111+s6+p2	ses-20210712_20210712_140111_s6_p2
ses-20210713+20210713+105904+s7+p1	ses-20210713_20210713_105904_s7_p1
ses-20210713+20210713+105904+s7+p2	ses-20210713_20210713_105904_s7_p2
ses-20210714+20210714+194431+s8+p1	ses-20210714_20210714_194431_s8_p1
ses-20210714+20210714+194431+s8+p2	ses-20210714_20210714_194431_s8_p2
