onset	duration	nwb_table	trial_duration
0.0	0.0	trials	5.8299
0.0	0.0	trials	6.2019
0.0	0.0	trials	6.3039
0.0	0.0	trials	6.3031
0.0	0.0	trials	6.1535
0.0	0.0	trials	6.2549
0.0	0.0	trials	6.4418
0.0	0.0	trials	6.4005
0.0	0.0	trials	6.2023
0.0	0.0	trials	6.4436
0.0	0.0	trials	6.3303
0.0	0.0	trials	6.3889
0.0	0.0	trials	6.3969
0.0	0.0	trials	6.2015
0.0	0.0	trials	6.208
0.0	0.0	trials	6.3338
0.0	0.0	trials	5.8791
0.0	0.0	trials	6.1996
0.0	0.0	trials	6.1993
0.0	0.0	trials	6.3356
0.0	0.0	trials	6.3981
0.0	0.0	trials	6.4398
0.0	0.0	trials	6.2042
0.0	0.0	trials	6.3876
0.0	0.0	trials	6.2017
0.0	0.0	trials	6.1515
0.0	0.0	trials	6.3378
0.0	0.0	trials	6.4328
0.0	0.0	trials	6.3735
0.0	0.0	trials	6.3978
0.0	0.0	trials	6.1548
0.0	0.0	trials	6.3733
0.0	0.0	trials	6.331
0.0	0.0	trials	6.4364
0.0	0.0	trials	6.4412
0.0	0.0	trials	6.3291
0.0	0.0	trials	6.1532
0.0	0.0	trials	6.1582
0.0	0.0	trials	6.4314
0.0	0.0	trials	6.4059
0.0	0.0	trials	6.0782
0.0	0.0	trials	6.1553
0.0	0.0	trials	6.3767
0.0	0.0	trials	6.3395
0.0	0.0	trials	6.1999
0.0	0.0	trials	6.4015
0.0	0.0	trials	6.4299
0.0	0.0	trials	6.2929
0.0	0.0	trials	6.4443
0.0	0.0	trials	6.4007
0.0	0.0	trials	6.3923
0.0	0.0	trials	6.2792
0.0	0.0	trials	6.4454
0.0	0.0	trials	6.402
0.0	0.0	trials	6.4005
0.0	0.0	trials	6.4645
0.0	0.0	trials	6.4013
0.0	0.0	trials	6.4442
0.0	0.0	trials	6.151
0.0	0.0	trials	6.446
0.0	0.0	trials	6.3822
0.0	0.0	trials	6.2922
0.0	0.0	trials	6.1816
0.0	0.0	trials	6.202
0.0	0.0	trials	6.2061
0.0	0.0	trials	6.4395
0.0	0.0	trials	6.3409
0.0	0.0	trials	6.099
0.0	0.0	trials	6.1535
0.0	0.0	trials	6.1986
0.0	0.0	trials	6.4034
0.0	0.0	trials	6.1561
0.0	0.0	trials	6.4406
0.0	0.0	trials	6.4023
0.0	0.0	trials	6.339
0.0	0.0	trials	6.3988
0.0	0.0	trials	6.399
0.0	0.0	trials	6.4424
0.0	0.0	trials	6.4949
0.0	0.0	trials	6.4055
0.0	0.0	trials	6.1523
0.0	0.0	trials	6.4003
0.0	0.0	trials	6.3402
0.0	0.0	trials	6.43
0.0	0.0	trials	6.4318
0.0	0.0	trials	6.1581
0.0	0.0	trials	6.4021
0.0	0.0	trials	6.1013
0.0	0.0	trials	6.3869
0.0	0.0	trials	6.3859
0.0	0.0	trials	6.2067
0.0	0.0	trials	6.5005
0.0	0.0	trials	6.4344
0.0	0.0	trials	6.3886
0.0	0.0	trials	6.3382
0.0	0.0	trials	6.1535
0.0	0.0	trials	6.3991
0.0	0.0	trials	6.3851
0.0	0.0	trials	6.398
0.0	0.0	trials	6.4345
0.0	0.0	trials	5.8851
0.0	0.0	trials	6.4552
0.0	0.0	trials	5.9
0.0	0.0	trials	6.4016
0.0	0.0	trials	6.4069
0.0	0.0	trials	6.3983
0.0	0.0	trials	6.477
0.0	0.0	trials	6.45
0.0	0.0	trials	6.3989
0.0	0.0	trials	6.4456
0.0	0.0	trials	6.4806
0.0	0.0	trials	6.4039
0.0	0.0	trials	6.1895
